TMAX,TMIN,ADPT,ASLP,ASTP,AWBT,AWND,RHAV,RHMN,RHMX,WDF2,WDF5,WSF2,WSF5,Rain,month,dayofweek,month_sin,month_cos
-55.0,-166.0,-122.0,10179.0,9939.0,-100.0,22.0,78.0,71.0,84.0,300.0,300.0,54.0,76.0,0,1,5,0.4999999999999999,0.8660254037844387
-43.0,-177.0,-117.0,10183.0,9939.0,-100.0,17.0,81.0,75.0,91.0,180.0,180.0,54.0,76.0,1,1,6,0.4999999999999999,0.8660254037844387
-32.0,-66.0,-78.0,10061.0,9834.0,-56.0,42.0,82.0,74.0,92.0,330.0,330.0,98.0,139.0,1,1,0,0.4999999999999999,0.8660254037844387
0.0,-105.0,-94.0,10078.0,9837.0,-56.0,39.0,66.0,56.0,78.0,330.0,330.0,81.0,125.0,1,1,1,0.4999999999999999,0.8660254037844387
-93.0,-171.0,-189.0,10257.0,10007.0,-139.0,22.0,57.0,38.0,81.0,300.0,300.0,63.0,94.0,1,1,2,0.4999999999999999,0.8660254037844387
-16.0,-116.0,-89.0,9983.0,9743.0,-72.0,51.0,82.0,74.0,92.0,250.0,270.0,89.0,134.0,1,1,3,0.4999999999999999,0.8660254037844387
-49.0,-160.0,-156.0,10139.0,9885.0,-111.0,24.0,66.0,44.0,80.0,250.0,250.0,63.0,107.0,0,1,4,0.4999999999999999,0.8660254037844387
6.0,-149.0,-100.0,10183.0,9936.0,-72.0,39.0,73.0,61.0,83.0,250.0,250.0,98.0,170.0,1,1,5,0.4999999999999999,0.8660254037844387
-71.0,-188.0,-156.0,10237.0,10000.0,-128.0,27.0,77.0,63.0,84.0,340.0,330.0,58.0,81.0,1,1,6,0.4999999999999999,0.8660254037844387
-82.0,-177.0,-150.0,10210.0,9959.0,-122.0,17.0,77.0,64.0,88.0,300.0,300.0,58.0,81.0,1,1,0,0.4999999999999999,0.8660254037844387
-71.0,-210.0,-167.0,10203.0,9953.0,-139.0,19.0,74.0,56.0,88.0,320.0,260.0,72.0,103.0,1,1,1,0.4999999999999999,0.8660254037844387
-105.0,-299.0,-217.0,10227.0,9980.0,-183.0,13.0,70.0,56.0,91.0,180.0,180.0,36.0,58.0,0,2,2,0.8660254037844386,0.5000000000000001
-49.0,-188.0,-150.0,10112.0,9892.0,-117.0,34.0,72.0,59.0,88.0,180.0,190.0,72.0,116.0,0,2,3,0.8660254037844386,0.5000000000000001
-43.0,-293.0,-272.0,10030.0,9776.0,-217.0,72.0,54.0,44.0,76.0,240.0,310.0,116.0,174.0,1,2,4,0.8660254037844386,0.5000000000000001
-188.0,-293.0,-322.0,10176.0,9902.0,-244.0,56.0,47.0,36.0,57.0,310.0,300.0,134.0,228.0,0,2,5,0.8660254037844386,0.5000000000000001
-88.0,-232.0,-189.0,10183.0,9942.0,-150.0,32.0,67.0,52.0,84.0,160.0,170.0,58.0,85.0,1,2,6,0.8660254037844386,0.5000000000000001
-55.0,-160.0,-133.0,10210.0,9949.0,-100.0,30.0,71.0,57.0,84.0,340.0,340.0,81.0,112.0,0,2,0,0.8660254037844386,0.5000000000000001
-60.0,-216.0,-167.0,10254.0,10017.0,-128.0,27.0,66.0,51.0,83.0,150.0,130.0,98.0,148.0,1,2,1,0.8660254037844386,0.5000000000000001
28.0,-93.0,-100.0,10132.0,9885.0,-56.0,39.0,64.0,44.0,85.0,340.0,320.0,81.0,130.0,0,2,2,0.8660254037844386,0.5000000000000001
-38.0,-155.0,-139.0,10210.0,9997.0,-100.0,21.0,65.0,48.0,84.0,80.0,100.0,40.0,72.0,1,2,3,0.8660254037844386,0.5000000000000001
-21.0,-77.0,-72.0,10054.0,9824.0,-56.0,36.0,84.0,74.0,89.0,300.0,290.0,89.0,143.0,1,2,4,0.8660254037844386,0.5000000000000001
-71.0,-121.0,-144.0,10183.0,9912.0,-106.0,37.0,66.0,50.0,81.0,320.0,310.0,72.0,112.0,0,2,5,0.8660254037844386,0.5000000000000001
22.0,-77.0,-83.0,10183.0,9898.0,-39.0,31.0,63.0,52.0,75.0,250.0,240.0,76.0,112.0,0,2,6,0.8660254037844386,0.5000000000000001
-5.0,-55.0,-89.0,10081.0,9854.0,-50.0,29.0,64.0,58.0,71.0,80.0,70.0,54.0,76.0,0,2,0,0.8660254037844386,0.5000000000000001
-10.0,-105.0,-100.0,10132.0,9871.0,-72.0,24.0,71.0,55.0,84.0,330.0,320.0,58.0,89.0,1,2,1,0.8660254037844386,0.5000000000000001
44.0,-149.0,-67.0,10135.0,9912.0,-44.0,26.0,78.0,65.0,89.0,180.0,180.0,76.0,121.0,1,2,2,0.8660254037844386,0.5000000000000001
83.0,-38.0,-33.0,10081.0,9831.0,11.0,46.0,62.0,49.0,86.0,260.0,260.0,98.0,165.0,0,2,3,0.8660254037844386,0.5000000000000001
-38.0,-171.0,-133.0,10091.0,9854.0,-100.0,52.0,76.0,53.0,85.0,360.0,360.0,94.0,143.0,1,2,4,0.8660254037844386,0.5000000000000001
-66.0,-216.0,-172.0,10186.0,9942.0,-133.0,24.0,68.0,49.0,86.0,250.0,260.0,67.0,98.0,0,2,5,0.8660254037844386,0.5000000000000001
11.0,-121.0,-89.0,10213.0,9976.0,-56.0,30.0,69.0,50.0,95.0,170.0,180.0,89.0,139.0,0,2,6,0.8660254037844386,0.5000000000000001
61.0,-82.0,-22.0,10020.0,9793.0,6.0,40.0,71.0,60.0,79.0,330.0,320.0,107.0,148.0,0,2,0,0.8660254037844386,0.5000000000000001
-60.0,-177.0,-194.0,10064.0,9821.0,-133.0,21.0,53.0,31.0,72.0,340.0,330.0,98.0,125.0,0,2,1,0.8660254037844386,0.5000000000000001
-49.0,-166.0,-167.0,10163.0,9898.0,-106.0,43.0,57.0,40.0,80.0,300.0,280.0,81.0,130.0,1,2,2,0.8660254037844386,0.5000000000000001
-116.0,-182.0,-222.0,10213.0,9970.0,-156.0,24.0,53.0,31.0,76.0,360.0,360.0,58.0,72.0,1,2,3,0.8660254037844386,0.5000000000000001
-121.0,-188.0,-217.0,10210.0,9949.0,-167.0,45.0,58.0,45.0,76.0,360.0,340.0,89.0,116.0,1,2,4,0.8660254037844386,0.5000000000000001
-116.0,-249.0,-250.0,10264.0,10024.0,-178.0,17.0,49.0,34.0,67.0,320.0,330.0,63.0,98.0,0,2,5,0.8660254037844386,0.5000000000000001
-99.0,-266.0,-222.0,10142.0,9905.0,-178.0,9.0,65.0,46.0,82.0,360.0,70.0,31.0,45.0,0,2,6,0.8660254037844386,0.5000000000000001
-60.0,-227.0,-200.0,10159.0,9909.0,-156.0,4.0,61.0,34.0,83.0,10.0,330.0,22.0,31.0,0,2,0,0.8660254037844386,0.5000000000000001
-43.0,-210.0,-178.0,10176.0,9932.0,-128.0,26.0,62.0,40.0,84.0,160.0,170.0,76.0,103.0,1,2,1,0.8660254037844386,0.5000000000000001
-10.0,-88.0,-94.0,10179.0,9936.0,-67.0,21.0,75.0,66.0,84.0,170.0,160.0,54.0,67.0,1,3,2,1.0,6.123233995736766e-17
-27.0,-88.0,-72.0,10088.0,9861.0,-56.0,28.0,84.0,74.0,88.0,140.0,140.0,63.0,94.0,1,3,3,1.0,6.123233995736766e-17
-38.0,-166.0,-139.0,10146.0,9892.0,-94.0,39.0,62.0,40.0,84.0,330.0,340.0,98.0,148.0,1,3,4,1.0,6.123233995736766e-17
-10.0,-199.0,-156.0,10119.0,9878.0,-100.0,22.0,58.0,41.0,82.0,330.0,330.0,54.0,76.0,0,3,5,1.0,6.123233995736766e-17
44.0,-121.0,-122.0,10088.0,9858.0,-56.0,55.0,47.0,31.0,64.0,310.0,300.0,139.0,215.0,0,3,6,1.0,6.123233995736766e-17
-5.0,-32.0,-67.0,10017.0,9783.0,-33.0,78.0,71.0,64.0,78.0,310.0,320.0,130.0,206.0,1,3,0,1.0,6.123233995736766e-17
39.0,-38.0,-50.0,10058.0,9810.0,-22.0,36.0,74.0,61.0,88.0,330.0,320.0,67.0,107.0,1,3,1,1.0,6.123233995736766e-17
67.0,-5.0,-22.0,10159.0,9915.0,6.0,46.0,70.0,49.0,86.0,350.0,30.0,76.0,121.0,1,3,2,1.0,6.123233995736766e-17
56.0,-10.0,-56.0,10179.0,9942.0,-6.0,38.0,60.0,32.0,82.0,70.0,320.0,67.0,98.0,1,3,3,1.0,6.123233995736766e-17
11.0,-66.0,-72.0,10135.0,9898.0,-33.0,42.0,64.0,54.0,72.0,330.0,330.0,76.0,107.0,0,3,4,1.0,6.123233995736766e-17
39.0,-82.0,-100.0,10139.0,9898.0,-50.0,22.0,57.0,37.0,77.0,360.0,10.0,54.0,63.0,0,3,5,1.0,6.123233995736766e-17
67.0,-93.0,-83.0,10183.0,9939.0,-33.0,10.0,60.0,38.0,84.0,50.0,50.0,36.0,54.0,0,3,6,1.0,6.123233995736766e-17
50.0,-55.0,-67.0,10179.0,9942.0,-17.0,22.0,60.0,46.0,78.0,150.0,140.0,58.0,76.0,0,3,0,1.0,6.123233995736766e-17
50.0,-16.0,-72.0,10095.0,9871.0,-17.0,47.0,55.0,33.0,72.0,70.0,50.0,103.0,157.0,0,3,1,1.0,6.123233995736766e-17
22.0,-21.0,-50.0,10037.0,9800.0,-22.0,60.0,71.0,59.0,85.0,20.0,50.0,125.0,188.0,1,3,2,1.0,6.123233995736766e-17
44.0,-27.0,-61.0,10075.0,9837.0,-17.0,50.0,61.0,50.0,75.0,360.0,330.0,89.0,125.0,0,3,3,1.0,6.123233995736766e-17
61.0,-66.0,-61.0,10071.0,9848.0,-17.0,27.0,64.0,41.0,96.0,170.0,200.0,89.0,134.0,1,3,4,1.0,6.123233995736766e-17
56.0,-10.0,-17.0,10007.0,9773.0,6.0,33.0,77.0,61.0,97.0,240.0,180.0,63.0,89.0,1,3,5,1.0,6.123233995736766e-17
-10.0,-66.0,-111.0,10017.0,9773.0,-56.0,61.0,55.0,39.0,75.0,240.0,250.0,116.0,188.0,0,3,6,1.0,6.123233995736766e-17
22.0,-105.0,-106.0,10152.0,9898.0,-61.0,37.0,62.0,50.0,75.0,250.0,250.0,94.0,143.0,0,3,0,1.0,6.123233995736766e-17
44.0,-88.0,-61.0,10230.0,9980.0,-39.0,19.0,79.0,52.0,96.0,320.0,330.0,72.0,107.0,1,3,1,1.0,6.123233995736766e-17
6.0,-116.0,-133.0,10288.0,10044.0,-78.0,28.0,54.0,36.0,80.0,330.0,320.0,54.0,72.0,0,3,2,1.0,6.123233995736766e-17
-16.0,-66.0,-67.0,10132.0,9919.0,-44.0,27.0,83.0,50.0,96.0,140.0,160.0,72.0,130.0,1,3,3,1.0,6.123233995736766e-17
17.0,-38.0,-44.0,10105.0,9848.0,-22.0,45.0,78.0,69.0,92.0,330.0,320.0,76.0,112.0,0,3,4,1.0,6.123233995736766e-17
11.0,-99.0,-78.0,10203.0,9966.0,-39.0,21.0,68.0,52.0,88.0,150.0,150.0,67.0,98.0,1,3,5,1.0,6.123233995736766e-17
0.0,-27.0,-22.0,10085.0,9854.0,-17.0,22.0,92.0,87.0,96.0,100.0,100.0,58.0,94.0,1,3,6,1.0,6.123233995736766e-17
33.0,-21.0,-17.0,10149.0,9902.0,-6.0,6.0,86.0,76.0,96.0,10.0,310.0,31.0,40.0,1,3,0,1.0,6.123233995736766e-17
28.0,-10.0,-28.0,10166.0,9929.0,-6.0,24.0,76.0,65.0,92.0,330.0,330.0,45.0,63.0,0,3,1,1.0,6.123233995736766e-17
44.0,-38.0,-61.0,10156.0,9919.0,-17.0,21.0,62.0,45.0,84.0,150.0,170.0,54.0,76.0,0,3,2,1.0,6.123233995736766e-17
0.0,-66.0,-89.0,10125.0,9881.0,-56.0,51.0,70.0,52.0,89.0,320.0,290.0,94.0,152.0,1,3,3,1.0,6.123233995736766e-17
39.0,-66.0,-128.0,10196.0,9959.0,-50.0,37.0,42.0,30.0,57.0,300.0,350.0,98.0,161.0,0,3,4,1.0,6.123233995736766e-17
22.0,-5.0,-17.0,9993.0,9787.0,0.0,42.0,87.0,56.0,100.0,160.0,300.0,72.0,103.0,1,4,5,0.8660254037844387,-0.4999999999999998
17.0,-93.0,-122.0,10047.0,9787.0,-56.0,65.0,51.0,31.0,82.0,330.0,310.0,130.0,183.0,0,4,6,0.8660254037844387,-0.4999999999999998
44.0,-121.0,-94.0,10146.0,9909.0,-44.0,35.0,57.0,36.0,73.0,220.0,210.0,94.0,148.0,0,4,0,0.8660254037844387,-0.4999999999999998
56.0,-49.0,-44.0,10190.0,9936.0,-6.0,37.0,66.0,44.0,89.0,330.0,320.0,81.0,125.0,0,4,1,0.8660254037844387,-0.4999999999999998
6.0,-77.0,-94.0,10305.0,10064.0,-56.0,21.0,68.0,39.0,96.0,170.0,330.0,63.0,98.0,1,4,2,0.8660254037844387,-0.4999999999999998
39.0,-10.0,0.0,10176.0,9946.0,6.0,43.0,91.0,73.0,97.0,170.0,170.0,81.0,121.0,1,4,3,0.8660254037844387,-0.4999999999999998
44.0,-49.0,-72.0,10159.0,9909.0,-22.0,60.0,59.0,40.0,85.0,320.0,300.0,107.0,174.0,1,4,4,0.8660254037844387,-0.4999999999999998
6.0,-93.0,-133.0,10261.0,10014.0,-61.0,40.0,49.0,33.0,62.0,300.0,310.0,94.0,139.0,0,4,5,0.8660254037844387,-0.4999999999999998
78.0,-71.0,-94.0,10274.0,10034.0,-22.0,28.0,46.0,26.0,74.0,250.0,260.0,63.0,103.0,0,4,6,0.8660254037844387,-0.4999999999999998
156.0,-21.0,-61.0,10207.0,9973.0,22.0,35.0,40.0,24.0,56.0,240.0,250.0,89.0,130.0,0,4,0,0.8660254037844387,-0.4999999999999998
144.0,56.0,11.0,10058.0,9844.0,56.0,31.0,57.0,40.0,77.0,250.0,240.0,98.0,152.0,1,4,1,0.8660254037844387,-0.4999999999999998
89.0,6.0,-11.0,10020.0,9776.0,28.0,52.0,63.0,52.0,76.0,300.0,300.0,107.0,165.0,0,4,2,0.8660254037844387,-0.4999999999999998
172.0,-32.0,-6.0,10054.0,9827.0,44.0,24.0,59.0,32.0,89.0,210.0,230.0,58.0,81.0,0,4,3,0.8660254037844387,-0.4999999999999998
122.0,17.0,-22.0,10135.0,9881.0,33.0,34.0,51.0,39.0,65.0,330.0,340.0,81.0,130.0,0,4,4,0.8660254037844387,-0.4999999999999998
156.0,-16.0,-17.0,10183.0,9949.0,39.0,23.0,52.0,35.0,82.0,140.0,130.0,63.0,76.0,0,4,5,0.8660254037844387,-0.4999999999999998
117.0,44.0,22.0,10146.0,9912.0,50.0,15.0,71.0,54.0,97.0,50.0,150.0,40.0,54.0,0,4,6,0.8660254037844387,-0.4999999999999998
144.0,44.0,67.0,10081.0,9854.0,78.0,30.0,88.0,72.0,100.0,90.0,80.0,63.0,98.0,1,4,0,0.8660254037844387,-0.4999999999999998
111.0,22.0,56.0,10017.0,9780.0,67.0,32.0,92.0,80.0,100.0,300.0,300.0,58.0,89.0,1,4,1,0.8660254037844387,-0.4999999999999998
89.0,6.0,6.0,10102.0,9858.0,28.0,26.0,75.0,56.0,93.0,240.0,260.0,63.0,94.0,0,4,2,0.8660254037844387,-0.4999999999999998
67.0,-10.0,-44.0,10186.0,9942.0,0.0,44.0,57.0,47.0,79.0,300.0,320.0,76.0,116.0,0,4,3,0.8660254037844387,-0.4999999999999998
128.0,-27.0,-22.0,10220.0,9980.0,28.0,21.0,58.0,42.0,78.0,150.0,170.0,58.0,76.0,0,4,4,0.8660254037844387,-0.4999999999999998
139.0,22.0,-6.0,10230.0,9993.0,44.0,39.0,56.0,39.0,86.0,170.0,150.0,76.0,103.0,0,4,5,0.8660254037844387,-0.4999999999999998
172.0,28.0,6.0,10213.0,9980.0,50.0,41.0,59.0,34.0,86.0,100.0,130.0,72.0,112.0,0,4,6,0.8660254037844387,-0.4999999999999998
139.0,28.0,17.0,10220.0,9980.0,44.0,38.0,72.0,45.0,89.0,100.0,120.0,72.0,98.0,0,4,0,0.8660254037844387,-0.4999999999999998
89.0,22.0,17.0,10237.0,9997.0,39.0,22.0,78.0,66.0,89.0,180.0,180.0,40.0,63.0,0,4,1,0.8660254037844387,-0.4999999999999998
122.0,39.0,28.0,10237.0,10003.0,56.0,16.0,72.0,51.0,93.0,150.0,140.0,40.0,54.0,0,4,2,0.8660254037844387,-0.4999999999999998
161.0,6.0,-6.0,10217.0,9980.0,44.0,23.0,59.0,26.0,97.0,10.0,20.0,76.0,112.0,0,4,3,0.8660254037844387,-0.4999999999999998
194.0,-5.0,-6.0,10213.0,9983.0,56.0,15.0,50.0,27.0,85.0,360.0,350.0,67.0,103.0,0,4,4,0.8660254037844387,-0.4999999999999998
194.0,39.0,22.0,10200.0,9970.0,78.0,33.0,52.0,29.0,83.0,160.0,160.0,81.0,107.0,0,4,5,0.8660254037844387,-0.4999999999999998
139.0,89.0,22.0,10166.0,9942.0,72.0,43.0,55.0,44.0,66.0,110.0,110.0,76.0,125.0,0,4,6,0.8660254037844387,-0.4999999999999998
111.0,67.0,56.0,10000.0,9780.0,72.0,65.0,80.0,66.0,93.0,110.0,60.0,112.0,210.0,1,5,0,0.4999999999999999,-0.8660254037844387
144.0,50.0,44.0,10030.0,9793.0,72.0,46.0,71.0,53.0,89.0,100.0,70.0,76.0,116.0,0,5,1,0.4999999999999999,-0.8660254037844387
78.0,33.0,6.0,10088.0,9848.0,33.0,44.0,74.0,58.0,89.0,70.0,70.0,89.0,130.0,1,5,2,0.4999999999999999,-0.8660254037844387
128.0,33.0,22.0,10166.0,9919.0,50.0,51.0,70.0,53.0,86.0,70.0,60.0,94.0,139.0,0,5,3,0.4999999999999999,-0.8660254037844387
194.0,33.0,11.0,10207.0,9976.0,67.0,38.0,52.0,29.0,86.0,360.0,20.0,81.0,112.0,0,5,4,0.4999999999999999,-0.8660254037844387
222.0,28.0,11.0,10146.0,9919.0,78.0,35.0,44.0,23.0,79.0,360.0,330.0,103.0,157.0,0,5,5,0.4999999999999999,-0.8660254037844387
222.0,44.0,0.0,10061.0,9844.0,78.0,35.0,40.0,21.0,86.0,310.0,330.0,81.0,134.0,0,5,6,0.4999999999999999,-0.8660254037844387
111.0,11.0,-39.0,10058.0,9821.0,28.0,56.0,48.0,27.0,76.0,350.0,290.0,107.0,170.0,1,5,0,0.4999999999999999,-0.8660254037844387
117.0,6.0,-50.0,10132.0,9895.0,17.0,42.0,46.0,25.0,76.0,360.0,340.0,89.0,130.0,0,5,1,0.4999999999999999,-0.8660254037844387
189.0,11.0,-33.0,10125.0,9892.0,39.0,26.0,41.0,27.0,62.0,330.0,320.0,72.0,116.0,0,5,2,0.4999999999999999,-0.8660254037844387
228.0,17.0,11.0,10129.0,9895.0,72.0,12.0,47.0,26.0,76.0,240.0,240.0,45.0,76.0,0,5,3,0.4999999999999999,-0.8660254037844387
250.0,50.0,78.0,10122.0,9895.0,106.0,20.0,69.0,35.0,93.0,300.0,310.0,76.0,121.0,1,5,4,0.4999999999999999,-0.8660254037844387
117.0,44.0,11.0,10132.0,9898.0,56.0,46.0,61.0,48.0,92.0,300.0,300.0,103.0,174.0,0,5,5,0.4999999999999999,-0.8660254037844387
150.0,50.0,-28.0,10163.0,9925.0,44.0,58.0,43.0,22.0,60.0,340.0,330.0,107.0,157.0,0,5,6,0.4999999999999999,-0.8660254037844387
194.0,56.0,17.0,10078.0,9858.0,78.0,36.0,49.0,27.0,71.0,300.0,290.0,107.0,201.0,0,5,0,0.4999999999999999,-0.8660254037844387
122.0,39.0,22.0,9993.0,9766.0,61.0,26.0,62.0,52.0,74.0,240.0,270.0,63.0,85.0,1,5,1,0.4999999999999999,-0.8660254037844387
83.0,6.0,-56.0,10051.0,9804.0,6.0,48.0,52.0,30.0,75.0,310.0,310.0,103.0,165.0,0,5,2,0.4999999999999999,-0.8660254037844387
139.0,0.0,-50.0,10193.0,9946.0,22.0,42.0,44.0,27.0,70.0,330.0,290.0,81.0,130.0,0,5,3,0.4999999999999999,-0.8660254037844387
217.0,22.0,17.0,10207.0,9976.0,78.0,45.0,49.0,27.0,72.0,180.0,190.0,98.0,157.0,0,5,4,0.4999999999999999,-0.8660254037844387
217.0,94.0,89.0,10183.0,9953.0,117.0,49.0,71.0,42.0,93.0,190.0,190.0,103.0,161.0,1,5,5,0.4999999999999999,-0.8660254037844387
206.0,56.0,78.0,10081.0,9844.0,111.0,54.0,66.0,42.0,93.0,250.0,240.0,130.0,183.0,1,5,6,0.4999999999999999,-0.8660254037844387
150.0,0.0,-39.0,10254.0,10007.0,33.0,18.0,46.0,25.0,76.0,300.0,300.0,58.0,89.0,0,5,0,0.4999999999999999,-0.8660254037844387
217.0,0.0,22.0,10240.0,10014.0,78.0,36.0,51.0,29.0,89.0,180.0,190.0,81.0,125.0,0,5,1,0.4999999999999999,-0.8660254037844387
133.0,72.0,56.0,10163.0,9936.0,78.0,29.0,78.0,55.0,93.0,190.0,170.0,63.0,89.0,1,5,2,0.4999999999999999,-0.8660254037844387
83.0,22.0,39.0,10190.0,9946.0,50.0,46.0,88.0,79.0,93.0,350.0,330.0,89.0,157.0,1,5,3,0.4999999999999999,-0.8660254037844387
156.0,22.0,56.0,10210.0,9973.0,72.0,25.0,78.0,56.0,93.0,330.0,330.0,45.0,76.0,1,5,4,0.4999999999999999,-0.8660254037844387
239.0,89.0,50.0,10196.0,9970.0,111.0,28.0,45.0,32.0,62.0,300.0,320.0,63.0,116.0,0,5,5,0.4999999999999999,-0.8660254037844387
300.0,117.0,61.0,10112.0,9881.0,122.0,51.0,41.0,24.0,67.0,330.0,320.0,125.0,197.0,0,5,6,0.4999999999999999,-0.8660254037844387
206.0,61.0,11.0,10210.0,9970.0,72.0,30.0,46.0,26.0,74.0,360.0,10.0,81.0,116.0,0,5,0,0.4999999999999999,-0.8660254037844387
278.0,39.0,61.0,10190.0,9959.0,117.0,20.0,50.0,21.0,89.0,220.0,250.0,58.0,85.0,0,5,1,0.4999999999999999,-0.8660254037844387
328.0,100.0,94.0,10166.0,9939.0,150.0,15.0,48.0,21.0,86.0,220.0,220.0,58.0,72.0,0,5,2,0.4999999999999999,-0.8660254037844387
339.0,139.0,133.0,10146.0,9919.0,178.0,15.0,51.0,28.0,81.0,340.0,330.0,63.0,125.0,0,6,3,1.2246467991473532e-16,-1.0
222.0,67.0,111.0,10176.0,9959.0,128.0,35.0,79.0,53.0,93.0,50.0,40.0,72.0,121.0,1,6,4,1.2246467991473532e-16,-1.0
117.0,50.0,33.0,10244.0,10010.0,56.0,47.0,73.0,57.0,89.0,30.0,30.0,81.0,130.0,1,6,5,1.2246467991473532e-16,-1.0
150.0,50.0,61.0,10210.0,9973.0,78.0,36.0,83.0,67.0,93.0,40.0,50.0,63.0,107.0,1,6,6,1.2246467991473532e-16,-1.0
122.0,72.0,78.0,10122.0,9892.0,83.0,40.0,89.0,83.0,93.0,10.0,10.0,67.0,98.0,1,6,0,1.2246467991473532e-16,-1.0
117.0,89.0,89.0,9983.0,9756.0,94.0,59.0,89.0,86.0,93.0,350.0,340.0,89.0,143.0,1,6,1,1.2246467991473532e-16,-1.0
122.0,83.0,78.0,9986.0,9756.0,89.0,38.0,87.0,77.0,97.0,30.0,350.0,63.0,94.0,1,6,2,1.2246467991473532e-16,-1.0
144.0,78.0,89.0,10075.0,9844.0,100.0,31.0,86.0,75.0,96.0,60.0,100.0,63.0,85.0,1,6,3,1.2246467991473532e-16,-1.0
150.0,89.0,94.0,10085.0,9854.0,106.0,16.0,86.0,72.0,97.0,90.0,20.0,36.0,54.0,1,6,4,1.2246467991473532e-16,-1.0
172.0,89.0,106.0,10061.0,9831.0,117.0,8.0,84.0,68.0,97.0,120.0,120.0,76.0,103.0,1,6,5,1.2246467991473532e-16,-1.0
233.0,67.0,94.0,10095.0,9858.0,122.0,17.0,68.0,41.0,97.0,310.0,340.0,54.0,76.0,0,6,6,1.2246467991473532e-16,-1.0
267.0,94.0,117.0,10102.0,9871.0,150.0,15.0,63.0,38.0,93.0,170.0,180.0,54.0,76.0,0,6,0,1.2246467991473532e-16,-1.0
261.0,111.0,133.0,10078.0,9851.0,161.0,18.0,68.0,47.0,93.0,170.0,180.0,67.0,98.0,0,6,1,1.2246467991473532e-16,-1.0
222.0,156.0,156.0,10017.0,9800.0,167.0,21.0,83.0,66.0,93.0,70.0,80.0,54.0,81.0,1,6,2,1.2246467991473532e-16,-1.0
217.0,139.0,150.0,9993.0,9763.0,156.0,26.0,85.0,61.0,97.0,170.0,160.0,54.0,76.0,0,6,3,1.2246467991473532e-16,-1.0
200.0,106.0,111.0,10061.0,9827.0,128.0,23.0,76.0,61.0,93.0,330.0,20.0,58.0,85.0,0,6,4,1.2246467991473532e-16,-1.0
144.0,89.0,106.0,10102.0,9871.0,111.0,38.0,87.0,77.0,93.0,60.0,80.0,72.0,112.0,1,6,5,1.2246467991473532e-16,-1.0
117.0,89.0,89.0,10115.0,9875.0,94.0,48.0,88.0,83.0,93.0,20.0,10.0,76.0,125.0,1,6,6,1.2246467991473532e-16,-1.0
178.0,89.0,100.0,10193.0,9956.0,117.0,26.0,80.0,65.0,93.0,10.0,360.0,54.0,76.0,0,6,0,1.2246467991473532e-16,-1.0
211.0,106.0,106.0,10247.0,10010.0,128.0,10.0,73.0,51.0,97.0,360.0,350.0,40.0,58.0,0,6,1,1.2246467991473532e-16,-1.0
267.0,89.0,100.0,10254.0,10024.0,139.0,11.0,60.0,30.0,97.0,180.0,10.0,36.0,63.0,0,6,2,1.2246467991473532e-16,-1.0
289.0,122.0,133.0,10200.0,9980.0,167.0,24.0,62.0,40.0,90.0,250.0,240.0,54.0,72.0,0,6,3,1.2246467991473532e-16,-1.0
317.0,144.0,139.0,10135.0,9915.0,178.0,20.0,59.0,31.0,87.0,230.0,240.0,58.0,76.0,0,6,4,1.2246467991473532e-16,-1.0
300.0,167.0,172.0,10091.0,9871.0,189.0,28.0,74.0,43.0,100.0,200.0,190.0,63.0,103.0,1,6,5,1.2246467991473532e-16,-1.0
272.0,172.0,178.0,10095.0,9858.0,189.0,22.0,78.0,58.0,97.0,80.0,80.0,63.0,94.0,1,6,6,1.2246467991473532e-16,-1.0
211.0,139.0,128.0,10159.0,9929.0,144.0,32.0,79.0,59.0,96.0,120.0,110.0,81.0,130.0,1,6,0,1.2246467991473532e-16,-1.0
217.0,139.0,161.0,10119.0,9892.0,167.0,38.0,89.0,84.0,96.0,170.0,170.0,72.0,98.0,1,6,1,1.2246467991473532e-16,-1.0
233.0,178.0,183.0,10108.0,9878.0,189.0,46.0,89.0,76.0,97.0,170.0,160.0,81.0,125.0,1,6,2,1.2246467991473532e-16,-1.0
228.0,178.0,178.0,10149.0,9915.0,183.0,38.0,89.0,81.0,97.0,160.0,170.0,72.0,103.0,1,6,3,1.2246467991473532e-16,-1.0
250.0,183.0,178.0,10186.0,9953.0,189.0,30.0,83.0,66.0,97.0,160.0,160.0,67.0,85.0,1,6,4,1.2246467991473532e-16,-1.0
272.0,183.0,183.0,10169.0,9942.0,200.0,42.0,79.0,62.0,97.0,170.0,170.0,81.0,116.0,0,7,5,-0.4999999999999997,-0.8660254037844388
233.0,178.0,178.0,10135.0,9909.0,189.0,39.0,88.0,76.0,97.0,190.0,190.0,72.0,116.0,1,7,6,-0.4999999999999997,-0.8660254037844388
261.0,167.0,178.0,10108.0,9881.0,189.0,14.0,82.0,66.0,97.0,170.0,160.0,54.0,81.0,0,7,0,-0.4999999999999997,-0.8660254037844388
300.0,178.0,183.0,10119.0,9888.0,200.0,14.0,76.0,49.0,97.0,130.0,140.0,45.0,67.0,1,7,1,-0.4999999999999997,-0.8660254037844388
306.0,161.0,189.0,10125.0,9898.0,206.0,12.0,75.0,51.0,97.0,330.0,330.0,54.0,72.0,0,7,2,-0.4999999999999997,-0.8660254037844388
